Date,Order #,Invoice,PO #,Category,Model #,Description,Qty,Ext. Price,Ordered By,Month,Quarter,Warehouse,Category_top
2025-09-03,40786339,197442278,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",75,150.75,DELL,2025-09-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-09-03,40786339,197442278,DELL,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",8,192.0,DELL,2025-09-01,2025Q3,Flowood,Stretch Wrap
2025-09-03,40786339,197442278,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",1,30.0,DELL,2025-09-01,2025Q3,Flowood,Packing List Envelopes
2025-09-03,40786339,197442278,DELL,Warehouse Equipment / Supplies,S-14803,Warehouse Aisle Sign Kit,2,68.0,DELL,2025-09-01,2025Q3,Flowood,Warehouse Equipment / Supplies
2025-09-03,40786339,197442278,DELL,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,57.0,DELL,2025-09-01,2025Q3,Flowood,Janitorial Supplies
2025-08-27,40359569,197184132,TRAVIS,Janitorial Supplies,S-6860,"Foam Cups - 12 oz 1,000/case",1,115.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-27,40359569,197184132,TRAVIS,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,72.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Tape
2025-08-27,40359569,197184132,TRAVIS,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Tape
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,12,216.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-18499,"Uline Paper Plates - 10 1/4"", Heavyweight 250/case",1,49.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-7303,"Uline Plastic Forks - Standard Weight, White 100/box",1,6.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-7304,"Uline Plastic Knives - Standard Weight, White 100/box",1,6.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-7305,"Uline Plastic Spoons - Standard Weight, White 100/box",1,6.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Strapping,H-40,Standard Steel Strapping Cutter,1,47.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Strapping
2025-08-25,40263809,197076662,TRAVIS,Strapping,H-279,Uline Deluxe Steel Strapping Cart,1,450.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Strapping
2025-08-25,40263809,197076662,TRAVIS,Office Supplies,H-10126,Wire Mesh Deluxe Desktop Organizer - Black,2,88.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-25,40263809,197076662,TRAVIS,Shelving and Storage,H-2938-72,"Chrome Wire Shelving Unit - 24 x 18 x 72""",1,169.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-25,40263809,197076662,TRAVIS,Shelving and Storage,H-2938-72A,"Chrome Wire Shelving Add-On Unit - 24 x 18 x 72""",1,145.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-25369,Bounty&reg; Select-A-Size Paper Towels 12 rolls/case,1,48.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Janitorial Supplies,S-24385F,Gatorade&reg; Single Packs - Fruit Punch 80/case,1,75.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-25,40263809,197076662,TRAVIS,Markers / Stencils,S-24148BL,"Pilot&reg; G-2&reg; Gel Pen - Bold Tip, Black",12,25.8,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-25,40263809,197076662,TRAVIS,Packing List Envelopes,S-3473,"Side Loading Packing List Envelopes - Clear, 6 x 9"" 1,000/carton",3,306.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Packing List Envelopes
2025-08-25,40263809,197076662,TRAVIS,Free Offers,H-6112,Two-Way Radios,1,0.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-22,36205174,196992971,RICARDO,Bubble Cushioning,S-8278P,"Economy Bubble Roll - 16"" x 375', 5/16"", Perforated 3 rolls/bundle",6,288.0,GILBERT,2025-08-01,2025Q3,Oklahoma City,Other
2025-08-22,36205174,196992971,RICARDO,"Boxes, Corrugated",S-4618,"12 x 12 x 40"" Tall Corrugated Boxes 15/bundle",30,137.4,GILBERT,2025-08-01,2025Q3,Oklahoma City,"Boxes, Corrugated"
2025-08-22,36205174,196992971,RICARDO,"Boxes, Corrugated",S-4135,"6 x 6 x 36"" Tall Corrugated Boxes 25/bundle",50,79.0,GILBERT,2025-08-01,2025Q3,Oklahoma City,"Boxes, Corrugated"
2025-08-22,36205174,196992971,RICARDO,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",100,45.0,GILBERT,2025-08-01,2025Q3,Oklahoma City,"Boxes, Corrugated"
2025-08-22,36205174,196992971,RICARDO,Free Offers,S-20399BL,Camp Chair - Black and Lime,1,0.0,GILBERT,2025-08-01,2025Q3,Oklahoma City,Other
2025-08-21,36160354,196933160,ONT82125ST,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",6,174.0,SUSAN,2025-08-01,2025Q3,Ontario,Packing List Envelopes
2025-08-21,36160354,196933160,ONT82125ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",48,151.2,SUSAN,2025-08-01,2025Q3,Ontario,Tape
2025-08-21,36160354,196933160,ONT82125ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-08-01,2025Q3,Ontario,Tape
2025-08-21,36160354,196933160,ONT82125ST,Free Offers,S-23281BL,S'well&reg; Tumbler - Black,1,0.0,SUSAN,2025-08-01,2025Q3,Ontario,Other
2025-08-18,35909425,196746274,TRAVIS,Markers / Stencils,S-22749BLU,"Uline Easy Glide Gel Pen - Medium Tip, Blue",12,10.8,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-18,35909425,196746274,TRAVIS,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",24,210.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Tape
2025-08-18,35909425,196746274,TRAVIS,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-18,35909425,196746274,TRAVIS,Cleaners,S-19459FRESH,"Uline Disinfecting Wipes - Fresh Scent, 75 ct",12,48.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-18,35909425,196746274,TRAVIS,Cleaners,S-19455,Uline All-Purpose Cleaner - 32 oz Spray Bottle,4,15.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-18,35909425,196746274,TRAVIS,"Boxes, Corrugated",S-4040,"4 x 4 x 4"" Corrugated Boxes 25/bundle",100,32.0,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-18,35909425,196746274,TRAVIS,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",100,45.0,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-18,35909425,196746274,TRAVIS,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",100,109.0,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-18,35909425,196746274,TRAVIS,"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,102.0,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-18,35909425,196746274,TRAVIS,"Boxes, Corrugated",S-4185,"18 x 18 x 18"" Corrugated Boxes 20/bundle",40,108.0,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-18,35909425,196746274,TRAVIS,Bubble Cushioning,S-3927P,"Economy Bubble Roll - 12"" x 750', 3/16"", Perforated 4 rolls/bundle",8,392.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-18,35909425,196746274,TRAVIS,Packing List Envelopes,S-5968,"""Packing List &/or Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2   x 5 1/2"" 1,000/carton",6,240.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Packing List Envelopes
2025-08-18,35909425,196746274,TRAVIS,Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,6,16.5,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-18,35909425,196746274,TRAVIS,Free Offers,S-23787CAMO,Camp Chair and Cooler Combo - Camo,1,0.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-15,40307252,196716340,WHS600JOSE',Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,12,30.0,JOSE,2025-08-01,2025Q3,Orlando,Janitorial Supplies
2025-08-15,40307252,196716340,WHS600JOSE',Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,6,114.0,JOSE,2025-08-01,2025Q3,Orlando,Janitorial Supplies
2025-08-15,40307252,196716340,WHS600JOSE',Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,JOSE,2025-08-01,2025Q3,Orlando,Packing List Envelopes
2025-08-15,40307252,196716340,WHS600JOSE',Janitorial Supplies,S-7711,Uline Paper Towels 30 rolls/case,1,42.0,JOSE,2025-08-01,2025Q3,Orlando,Janitorial Supplies
2025-08-15,40307252,196716340,WHS600JOSE',Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",1,38.0,JOSE,2025-08-01,2025Q3,Orlando,Janitorial Supplies
2025-08-15,40307252,196716340,WHS600JOSE',"Boxes, Corrugated",S-4243,"24 x 12 x 12"" Corrugated Boxes 20/bundle",60,117.0,JOSE,2025-08-01,2025Q3,Orlando,"Boxes, Corrugated"
2025-08-15,40307252,196716340,WHS600JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",100,142.0,JOSE,2025-08-01,2025Q3,Orlando,"Boxes, Corrugated"
2025-08-15,40307252,196716340,WHS600JOSE',"Boxes, Corrugated",S-4060,"6 x 4 x 4"" Corrugated Boxes 25/bundle",100,37.0,JOSE,2025-08-01,2025Q3,Orlando,"Boxes, Corrugated"
2025-08-15,40307252,196716340,WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",100,125.0,JOSE,2025-08-01,2025Q3,Orlando,"Boxes, Corrugated"
2025-08-15,40307252,196716340,WHS600JOSE',"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,169.5,JOSE,2025-08-01,2025Q3,Orlando,"Boxes, Corrugated"
2025-08-15,40307252,196716340,WHS600JOSE',Strapping,S-2157,"Polyester Strapping Seals - Gripper, 1/2"" 1,000/carton",1,81.0,JOSE,2025-08-01,2025Q3,Orlando,Strapping
2025-08-15,40307252,196716340,WHS600JOSE',Facilities Maintenance,H-3687O,"Uline Trash Can - 32 Gallon, Orange",3,99.0,JOSE,2025-08-01,2025Q3,Orlando,Other
2025-08-15,40307252,196716340,WHS600JOSE',Free Offers,H-10882,Job Site Light,1,125.0,JOSE,2025-08-01,2025Q3,Orlando,Other
2025-08-13,40103522,196601834,TRAVIS,Bubble Cushioning,S-3927P,"Economy Bubble Roll - 12"" x 750', 3/16"", Perforated 4 rolls/bundle",4,196.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,40103522,196601834,TRAVIS,Janitorial Supplies,S-24385L,Gatorade&reg; Single Packs - Lemon-Lime 80/case,1,75.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-13,40103522,196601834,TRAVIS,Janitorial Supplies,S-24385ORG,Gatorade&reg; Single Packs - Orange 80/case,1,75.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-13,40103522,196601834,TRAVIS,Warehouse Equipment / Supplies,H-7065,"Uline Ratchet Tie-Downs - E-Track, 2"" x 20'",4,92.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Warehouse Equipment / Supplies
2025-08-13,40103522,196601834,TRAVIS,Material Handling,H-2456,Pallet Truck Stop,3,126.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,40103522,196601834,TRAVIS,Janitorial Supplies,S-23220,Kleenex&reg; Deluxe Facial Tissue 27 boxes/case,1,102.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-13,40103522,196601834,TRAVIS,Facilities Maintenance,S-25708,Glad&reg; ForceFlex&reg; Fresh Scent Drawstring Trash Bags - 13   Gallon 110/box,1,34.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,40103522,196601834,TRAVIS,Cleaners,S-9975,Dawn&reg; Professional Dish Soap - 38 oz Bottle,4,38.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,40103522,196601834,TRAVIS,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Strapping
2025-08-13,40103522,196601834,TRAVIS,Markers / Stencils,H-384R,Sharpie&reg; Magnum Markers - Red,12,61.8,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,40103522,196601834,TRAVIS,Free Offers,H-10343W,Cordless Tabletop Lamp - White,1,0.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-13,39521178,196574312,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196574312,DELL,Strapping,H-531,"High Tensile Steel Strapping Sealer - 3/4""",1,200.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196574312,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",75,81.75,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196574312,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",50,100.5,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196574312,DELL,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,72.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196574312,DELL,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196574312,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",2,60.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196574312,DELL,Packing List Envelopes,S-284,"IBM Style Open End Packing List Envelopes - Clear, 4 3/8 x 9""   1,000/carton",1,71.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196574312,DELL,Bubble Cushioning,S-8278P,"Economy Bubble Roll - 16"" x 375', 5/16"", Perforated 3 rolls/bundle",3,153.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196574312,DELL,"Cushioning, Peanuts and Foam",S-20213,"Kraft Paper Dispenser Box - 12"" x 1,500'",2,66.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196574312,DELL,Free Offers,S-26157R,Yeti&reg; 26 oz Rambler&reg;,1,0.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196828699,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",2,464.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196828699,DELL,Strapping,H-531,"High Tensile Steel Strapping Sealer - 3/4""",1,200.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196828699,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",75,81.75,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196828699,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",50,100.5,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196828699,DELL,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,72.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196828699,DELL,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196828699,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",2,60.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196828699,DELL,Packing List Envelopes,S-284,"IBM Style Open End Packing List Envelopes - Clear, 4 3/8 x 9""   1,000/carton",1,71.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196828699,DELL,Bubble Cushioning,S-8278P,"Economy Bubble Roll - 16"" x 375', 5/16"", Perforated 3 rolls/bundle",3,153.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196828699,DELL,"Cushioning, Peanuts and Foam",S-20213,"Kraft Paper Dispenser Box - 12"" x 1,500'",2,66.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196828699,DELL,Free Offers,S-26157R,Yeti&reg; 26 oz Rambler&reg;,1,0.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196862346,DELL,Strapping,S-826,"Steel Strapping - Standard Grade, 3/4"" x .020"" x 2,058'",-2,-464.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196862346,DELL,Strapping,H-531,"High Tensile Steel Strapping Sealer - 3/4""",-1,-200.0,DELL,2025-08-01,2025Q3,Flowood,Strapping
2025-08-13,39521178,196862346,DELL,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",-75,-81.75,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196862346,DELL,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",-50,-100.5,DELL,2025-08-01,2025Q3,Flowood,"Boxes, Corrugated"
2025-08-13,39521178,196862346,DELL,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",-36,-72.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196862346,DELL,Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",-1,0.0,DELL,2025-08-01,2025Q3,Flowood,Tape
2025-08-13,39521178,196862346,DELL,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",-2,-60.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196862346,DELL,Packing List Envelopes,S-284,"IBM Style Open End Packing List Envelopes - Clear, 4 3/8 x 9""   1,000/carton",-1,-71.0,DELL,2025-08-01,2025Q3,Flowood,Packing List Envelopes
2025-08-13,39521178,196862346,DELL,Bubble Cushioning,S-8278P,"Economy Bubble Roll - 16"" x 375', 5/16"", Perforated 3 rolls/bundle",-3,-153.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196862346,DELL,"Cushioning, Peanuts and Foam",S-20213,"Kraft Paper Dispenser Box - 12"" x 1,500'",-2,-66.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-13,39521178,196862346,DELL,Free Offers,S-26157R,Yeti&reg; 26 oz Rambler&reg;,-1,0.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-12,39972442,196534583,JANET8122025,Bubble Cushioning,S-3930P,"Economy Bubble Roll - 12"" x 250', 1/2"", Perforated 4 rolls/bundle",4,96.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-12,39972442,196534583,JANET8122025,"Cushioning, Peanuts and Foam",S-2599P,"Foam Roll - Perforated, 1/32"", 6"" x 2,000' 12 rolls/bundle",12,360.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-12,39972442,196534583,JANET8122025,"Cushioning, Peanuts and Foam",S-775,"Uline Foam Roll - 1/8"", 12"" x 175', Perforated 1 roll/carton",1,30.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-12,39972442,196534583,JANET8122025,Free Offers,S-24969,Wrap-It&reg; Storage Straps,1,0.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Shrink Wrap,H-8094,Deluxe Heat Gun,1,190.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Stretch Wrap,S-1831,"Uline Econo-Wrapper&reg; - Cast, 80 gauge, 20"" x 1,000' 4 rolls/case",12,216.0,JANET,2025-08-01,2025Q3,Charlotte,Stretch Wrap
2025-08-09,39321629,196434315,JANET892025,Stretch Wrap,H-175,Stretch Wrap Cutter,1,0.0,JANET,2025-08-01,2025Q3,Charlotte,Stretch Wrap
2025-08-09,39321629,196434315,JANET892025,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",36,315.0,JANET,2025-08-01,2025Q3,Charlotte,Tape
2025-08-09,39321629,196434315,JANET892025,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,"Cushioning, Peanuts and Foam",S-3575,"30 lb Kraft Paper Roll - 24"" x 1,200'",6,204.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,"Boxes, Corrugated",S-18350,"16 x 16 x 8"" Lightweight 32 ECT Corrugated Boxes 25/bundle",300,426.0,JANET,2025-08-01,2025Q3,Charlotte,"Boxes, Corrugated"
2025-08-09,39321629,196434315,JANET892025,Janitorial Supplies,S-24385ORG,Gatorade&reg; Single Packs - Orange 80/case,1,75.0,JANET,2025-08-01,2025Q3,Charlotte,Janitorial Supplies
2025-08-09,39321629,196434315,JANET892025,Facilities Maintenance,H-505,Spray Can Holder/Gun,12,28.2,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Facilities Maintenance,S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",1,89.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Markers / Stencils,S-22748BL,"Uline Comfort Grip Ballpoint Pen - Medium Tip, Black",12,11.4,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Markers / Stencils,S-12700BL,"Uline Pallet Markers - Chisel-Tip, Black",12,13.8,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-09,39321629,196434315,JANET892025,Free Offers,S-25603BLU,Tripod Umbrella,1,0.0,JANET,2025-08-01,2025Q3,Charlotte,Other
2025-08-07,39210277,196347843,DALE,Bubble Cushioning,S-2503P,"UPSable Bubble Roll - 12"" x 188', 5/16"", Perforated",1,29.0,DELL,2025-08-01,2025Q3,Flowood,Other
2025-08-07,35826596,196332148,ONT8725ST,"Boxes, Corrugated",S-13318,"20 x 20 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,766.0,SUSAN,2025-08-01,2025Q3,Ontario,"Boxes, Corrugated"
2025-08-07,35826596,196332148,ONT8725ST,"Boxes, Corrugated",S-4219,"24 x 18 x 12"" Corrugated Boxes 10/bundle",120,343.2,SUSAN,2025-08-01,2025Q3,Ontario,"Boxes, Corrugated"
2025-08-07,35826596,196332148,ONT8725ST,"Boxes, Corrugated",S-4883,"7 x 7 x 10"" Corrugated Boxes 25/bundle",75,81.0,SUSAN,2025-08-01,2025Q3,Ontario,"Boxes, Corrugated"
2025-08-07,35826596,196332148,ONT8725ST,Envelopes and Mailers,S-5632,"Uline Self-Seal White Bubble Mailers #1 - 7 1/4 x 12"" 100/case",1,39.0,SUSAN,2025-08-01,2025Q3,Ontario,Other
2025-08-07,35826596,196332148,ONT8725ST,"Boxes, Corrugated",S-4794,"20 x 16 x 14"" 275 lb Heavy Duty Corrugated Boxes 15/bundle",15,69.6,SUSAN,2025-08-01,2025Q3,Ontario,"Boxes, Corrugated"
2025-08-07,35826596,196332148,ONT8725ST,Bubble Cushioning,S-7541P,"Heavy Duty Bubble Roll - 12"" x 250', 1/2"", Perforated 4 rolls/bundle",4,300.0,SUSAN,2025-08-01,2025Q3,Ontario,Other
2025-08-07,35826596,196332148,ONT8725ST,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",25,16.5,SUSAN,2025-08-01,2025Q3,Ontario,"Boxes, Corrugated"
2025-08-06,39099249,196281233,TRAVIS,"Boxes, Corrugated",S-13287,"3 x 3 x 3"" Corrugated Boxes 25/bundle",50,18.5,TRAVIS,2025-08-01,2025Q3,Atlanta,"Boxes, Corrugated"
2025-08-06,39099249,196281233,TRAVIS,Office Supplies,S-15545R,"Plastic Clipboard - Letter, Red",1,7.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-06,39099249,196281233,TRAVIS,Stretch Wrap,S-2107,"Uline Stretch Wrap - Blown, 90 gauge, 15"" x 1,500' 4 rolls/case",4,92.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Stretch Wrap
2025-08-06,39099249,196281233,TRAVIS,3M Tape,S-7828,"3M 8934 Economy Strapping Tape - 3"" x 60 yds 12 rolls/case",36,891.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Other
2025-08-06,39099249,196281233,TRAVIS,Janitorial Supplies,H-6054,"Professional Microfiber Duster - 19""",2,18.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Janitorial Supplies
2025-08-06,39099249,196281233,TRAVIS,Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",36,72.0,TRAVIS,2025-08-01,2025Q3,Atlanta,Tape
